期貨商代號,名稱,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,MSF,XIF,GTF,TGF,STF,小計
S889999,大和國泰證券自營,0,0,382.0000000000000000,0,494.0000000000000000,154.0000000000000000,701.0000000000000000,0,0,175.0000000000000000,17.00000000000000000,0,0,1923.000000000000000,0,0,818.0000000000000000,0,735.0000000000000000,271.0000000000000000,1202.000000000000000,0,0,422.0000000000000000,33.00000000000000000,0,0,3481.000000000000000,0,0,457.0000000000000000,0,444.0000000000000000,351.0000000000000000,726.0000000000000000,0,0,236.0000000000000000,88.00000000000000000,0,0,2302.000000000000000,0,0,505.0000000000000000,0,413.0000000000000000,189.0000000000000000,633.0000000000000000,0,0,145.0000000000000000,16.00000000000000000,0,0,1901.000000000000000,0,0,132.0000000000000000,0,102.0000000000000000,76.00000000000000000,247.0000000000000000,0,0,49.00000000000000000,24.00000000000000000,0,0,630.0000000000000000,0,0,324.0000000000000000,0,264.0000000000000000,117.0000000000000000,561.0000000000000000,0,0,135.0000000000000000,19.00000000000000000,0,0,1420.000000000000000,0,0,316.0000000000000000,0,241.0000000000000000,103.0000000000000000,499.0000000000000000,0,0,121.0000000000000000,39.00000000000000000,0,0,1319.000000000000000,0,0,329.0000000000000000,0,179.0000000000000000,75.00000000000000000,302.0000000000000000,0,0,108.0000000000000000,42.00000000000000000,0,0,1035.000000000000000,0,0,300.0000000000000000,0,236.0000000000000000,113.0000000000000000,462.0000000000000000,0,0,140.0000000000000000,8.000000000000000000,0,0,1259.000000000000000,0,0,285.0000000000000000,0,152.0000000000000000,111.0000000000000000,487.0000000000000000,0,0,115.0000000000000000,46.00000000000000000,0,0,1196.000000000000000,0,0,6086.000000000000000,0,4973.000000000000000,2348.000000000000000,9541.00000000000000,0,0,2663.000000000000000,632.0000000000000000,0,0,26243.00000000000000,0.340000000000000000
S526000,大慶證券,0,0,450.0000000000000000,0,24.00000000000000000,25.00000000000000000,522.0000000000000000,0,0,0,0,2.000000000000000000,2.000000000000000000,1025.000000000000000,0,0,561.0000000000000000,0,52.00000000000000000,38.00000000000000000,694.0000000000000000,0,0,1.000000000000000000,0,0,0,1346.000000000000000,0,0,633.0000000000000000,0,68.00000000000000000,54.00000000000000000,707.0000000000000000,0,0,2.000000000000000000,0,0,10.00000000000000000,1474.000000000000000,0,0,533.0000000000000000,0,76.00000000000000000,417.0000000000000000,563.0000000000000000,0,0,4.000000000000000000,0,0,15.00000000000000000,1608.000000000000000,0,0,245.0000000000000000,0,26.00000000000000000,80.00000000000000000,626.0000000000000000,0,0,1.000000000000000000,0,0,3.000000000000000000,981.000000000000000,0,0,435.0000000000000000,0,95.0000000000000000,162.0000000000000000,506.0000000000000000,0,0,3.000000000000000000,0,2.000000000000000000,0,1203.000000000000000,0,0,693.0000000000000000,0,94.0000000000000000,134.0000000000000000,699.0000000000000000,0,0,0,0,2.000000000000000000,3.000000000000000000,1625.000000000000000,0,0,467.0000000000000000,0,97.0000000000000000,145.0000000000000000,488.0000000000000000,0,0,2.000000000000000000,0,0,5.000000000000000000,1204.000000000000000,0,0,429.0000000000000000,0,62.00000000000000000,97.0000000000000000,494.0000000000000000,0,0,3.000000000000000000,0,2.000000000000000000,4.000000000000000000,1091.000000000000000,0,0,639.0000000000000000,0,70.00000000000000000,66.00000000000000000,612.0000000000000000,0,0,1.000000000000000000,0,0,11.00000000000000000,1399.000000000000000,0,0,9866.00000000000000,0,1116.000000000000000,1838.000000000000000,11829.00000000000000,0,0,65.00000000000000000,2.000000000000000000,9.000000000000000000,110.0000000000000000,24835.00000000000000,0.320000000000000000
S856000,新光證券,0,0,328.0000000000000000,0,6.000000000000000000,29.00000000000000000,722.0000000000000000,0,0,0,0,6.000000000000000000,5.000000000000000000,1096.000000000000000,0,0,515.0000000000000000,0,6.000000000000000000,20.00000000000000000,823.0000000000000000,0,0,1.000000000000000000,0,3.000000000000000000,8.000000000000000000,1376.000000000000000,0,0,418.0000000000000000,0,41.00000000000000000,52.00000000000000000,796.0000000000000000,0,0,2.000000000000000000,0,2.000000000000000000,3.000000000000000000,1314.000000000000000,0,0,480.0000000000000000,0,45.00000000000000000,79.00000000000000000,853.0000000000000000,0,0,1.000000000000000000,0,3.000000000000000000,18.00000000000000000,1479.000000000000000,0,0,219.0000000000000000,0,27.00000000000000000,70.00000000000000000,547.0000000000000000,0,0,0,0,2.000000000000000000,15.00000000000000000,880.0000000000000000,0,0,426.0000000000000000,0,22.00000000000000000,100.0000000000000000,816.0000000000000000,0,0,0,0,3.000000000000000000,10.00000000000000000,1377.000000000000000,0,0,477.0000000000000000,0,13.00000000000000000,61.00000000000000000,993.000000000000000,0,0,0,0,0,11.00000000000000000,1555.000000000000000,0,0,331.0000000000000000,0,18.00000000000000000,52.00000000000000000,499.0000000000000000,0,0,0,0,0,5.000000000000000000,905.0000000000000000,0,0,384.0000000000000000,0,27.00000000000000000,56.00000000000000000,641.0000000000000000,0,0,0,0,1.000000000000000000,8.000000000000000000,1117.000000000000000,0,0,526.0000000000000000,0,20.00000000000000000,84.00000000000000000,741.0000000000000000,0,0,0,0,1.000000000000000000,3.000000000000000000,1375.000000000000000,0,0,7874.000000000000000,0,459.0000000000000000,911.0000000000000000,14270.00000000000000,0,0,13.00000000000000000,0,24.00000000000000000,211.0000000000000000,23762.00000000000000,0.310000000000000000
S653000,大眾證券,0,0,462.0000000000000000,0,14.00000000000000000,21.00000000000000000,435.0000000000000000,0,0,1.000000000000000000,0,0,5.000000000000000000,938.000000000000000,0,0,636.0000000000000000,0,24.00000000000000000,27.00000000000000000,481.0000000000000000,0,0,3.000000000000000000,2.000000000000000000,0,17.00000000000000000,1190.000000000000000,0,0,550.0000000000000000,0,49.00000000000000000,31.00000000000000000,778.0000000000000000,0,0,4.000000000000000000,1.000000000000000000,0,15.00000000000000000,1428.000000000000000,0,0,716.0000000000000000,0,34.00000000000000000,62.00000000000000000,412.0000000000000000,0,0,2.000000000000000000,0,0,3.000000000000000000,1229.000000000000000,0,0,237.0000000000000000,0,17.00000000000000000,55.00000000000000000,874.0000000000000000,0,0,0,0,0,2.000000000000000000,1185.000000000000000,0,0,539.0000000000000000,0,31.00000000000000000,79.00000000000000000,413.0000000000000000,0,0,0,0,0,1.000000000000000000,1063.000000000000000,0,0,703.0000000000000000,0,80.00000000000000000,50.00000000000000000,705.0000000000000000,0,0,0,0,0,2.000000000000000000,1540.000000000000000,0,0,431.0000000000000000,0,67.00000000000000000,62.00000000000000000,425.0000000000000000,0,0,5.000000000000000000,0,0,2.000000000000000000,992.000000000000000,0,0,466.0000000000000000,0,53.00000000000000000,75.00000000000000000,394.0000000000000000,0,0,4.000000000000000000,0,0,7.000000000000000000,999.000000000000000,0,0,689.0000000000000000,0,31.00000000000000000,73.00000000000000000,1013.000000000000000,0,0,7.000000000000000000,0,0,4.000000000000000000,1817.000000000000000,0,0,10374.00000000000000,0,625.0000000000000000,818.0000000000000000,10461.00000000000000,0,0,39.00000000000000000,4.000000000000000000,0,100.0000000000000000,22421.00000000000000,0.290000000000000000
S518000,太平洋證券,0,0,387.0000000000000000,0,65.00000000000000000,26.00000000000000000,529.0000000000000000,0,0,0,0,0,27.00000000000000000,1034.000000000000000,0,0,499.0000000000000000,0,5.000000000000000000,398.0000000000000000,706.0000000000000000,0,0,4.000000000000000000,0,3.000000000000000000,16.00000000000000000,1631.000000000000000,0,0,460.0000000000000000,0,21.00000000000000000,59.00000000000000000,685.0000000000000000,0,0,1.000000000000000000,0,2.000000000000000000,30.00000000000000000,1258.000000000000000,0,0,389.0000000000000000,0,44.00000000000000000,75.00000000000000000,453.0000000000000000,0,0,0,0,2.000000000000000000,28.00000000000000000,991.000000000000000,0,0,226.0000000000000000,0,24.00000000000000000,84.00000000000000000,441.0000000000000000,0,0,0,0,0,16.00000000000000000,791.0000000000000000,0,0,434.0000000000000000,0,62.00000000000000000,69.00000000000000000,560.0000000000000000,0,0,6.000000000000000000,0,0,18.00000000000000000,1149.000000000000000,0,0,506.0000000000000000,0,29.00000000000000000,72.00000000000000000,856.0000000000000000,0,0,4.000000000000000000,0,2.000000000000000000,18.00000000000000000,1487.000000000000000,0,0,336.0000000000000000,0,35.00000000000000000,61.00000000000000000,487.0000000000000000,0,0,3.000000000000000000,0,0,9.000000000000000000,931.000000000000000,0,0,343.0000000000000000,0,39.00000000000000000,79.00000000000000000,579.0000000000000000,0,0,6.000000000000000000,0,4.000000000000000000,24.00000000000000000,1074.000000000000000,0,0,517.0000000000000000,4.000000000000000000,21.00000000000000000,84.00000000000000000,779.0000000000000000,0,0,11.00000000000000000,0,0,47.00000000000000000,1463.000000000000000,0,0,7775.000000000000000,4.000000000000000000,660.0000000000000000,1420.000000000000000,11777.00000000000000,0,0,69.00000000000000000,2.000000000000000000,29.00000000000000000,353.0000000000000000,22089.00000000000000,0.290000000000000000
S653999,大眾證券自營,0,0,0,0,6.000000000000000000,10.00000000000000000,1353.000000000000000,0,0,0,0,0,0,1369.000000000000000,0,0,0,0,8.000000000000000000,8.000000000000000000,1038.000000000000000,0,0,0,0,0,0,1054.000000000000000,0,0,0,0,40.00000000000000000,36.00000000000000000,1284.000000000000000,0,0,0,0,0,0,1360.000000000000000,0,0,0,0,8.000000000000000000,8.000000000000000000,1163.000000000000000,0,0,0,0,0,0,1179.000000000000000,0,0,0,0,28.00000000000000000,30.00000000000000000,295.0000000000000000,0,0,0,0,0,0,353.0000000000000000,0,0,0,0,40.00000000000000000,27.00000000000000000,1031.000000000000000,0,0,0,0,0,0,1098.000000000000000,0,0,0,0,22.00000000000000000,23.00000000000000000,658.0000000000000000,0,0,0,0,0,0,703.0000000000000000,0,0,0,0,0,4.000000000000000000,1150.000000000000000,0,0,0,0,0,0,1154.000000000000000,0,0,2.000000000000000000,0,10.00000000000000000,1.000000000000000000,711.0000000000000000,0,0,0,0,0,0,724.0000000000000000,0,0,0,0,15.00000000000000000,14.00000000000000000,843.0000000000000000,0,0,0,0,0,0,872.0000000000000000,0,0,2.000000000000000000,0,291.0000000000000000,281.0000000000000000,19266.00000000000000,0,0,0,0,0,0,19840.00000000000000,0.260000000000000000
S147000,台灣摩根士丹利證券,0,0,0,0,100.0000000000000000,330.0000000000000000,544.0000000000000000,0,0,0,0,0,0,974.000000000000000,0,0,0,0,50.00000000000000000,220.0000000000000000,494.0000000000000000,0,0,0,0,0,0,764.0000000000000000,0,0,0,0,255.0000000000000000,475.0000000000000000,3693.000000000000000,0,0,0,0,0,0,4423.000000000000000,0,0,0,0,86.00000000000000000,112.0000000000000000,1219.000000000000000,0,0,0,0,0,0,1417.000000000000000,0,0,0,0,0,0,91.00000000000000000,0,0,0,0,0,0,91.00000000000000000,0,0,0,0,0,15.00000000000000000,98.0000000000000000,0,0,0,0,0,0,113.0000000000000000,0,0,0,0,0,50.00000000000000000,158.0000000000000000,0,0,0,0,0,0,208.0000000000000000,0,0,0,0,15.00000000000000000,30.00000000000000000,162.0000000000000000,0,0,0,0,0,0,207.0000000000000000,0,0,0,0,15.00000000000000000,0,330.0000000000000000,0,0,0,0,0,0,345.0000000000000000,0,0,0,0,0,45.00000000000000000,98.0000000000000000,0,0,0,0,0,0,143.0000000000000000,0,0,0,0,873.0000000000000000,1417.000000000000000,11027.00000000000000,0,0,0,0,0,0,13317.00000000000000,0.170000000000000000
S920999,凱基證券自營,0,0,0,0,0,4.000000000000000000,818.0000000000000000,0,0,0,0,3.000000000000000000,0,825.0000000000000000,0,0,0,0,0,13.00000000000000000,1455.000000000000000,0,0,0,0,0,0,1468.000000000000000,0,0,0,0,4.000000000000000000,22.00000000000000000,758.0000000000000000,0,0,0,0,0,0,784.0000000000000000,0,0,0,0,0,0,640.0000000000000000,0,0,0,0,0,0,640.0000000000000000,0,0,0,0,5.000000000000000000,9.000000000000000000,343.0000000000000000,0,0,0,0,0,0,357.0000000000000000,0,0,0,0,0,0,311.0000000000000000,0,0,0,0,9.000000000000000000,0,320.0000000000000000,0,0,0,0,2.000000000000000000,0,489.0000000000000000,0,0,0,0,14.00000000000000000,0,505.0000000000000000,0,0,0,0,2.000000000000000000,0,524.0000000000000000,0,0,0,0,8.000000000000000000,0,534.0000000000000000,0,0,0,0,3.000000000000000000,3.000000000000000000,393.0000000000000000,0,0,0,0,1.000000000000000000,0,400.0000000000000000,0,0,0,0,0,6.000000000000000000,821.0000000000000000,0,0,0,0,0,0,827.0000000000000000,0,0,0,0,18.00000000000000000,74.00000000000000000,12279.00000000000000,0,0,0,0,35.00000000000000000,0,12406.00000000000000,0.160000000000000000
F018999,元富期貨自營,0,0,617.0000000000000000,0,0,64.00000000000000000,137.0000000000000000,0,0,0,0,0,0,818.0000000000000000,0,0,640.0000000000000000,0,0,80.00000000000000000,204.0000000000000000,0,0,0,0,0,0,924.000000000000000,0,0,59.00000000000000000,0,0,13.00000000000000000,172.0000000000000000,0,0,0,0,0,0,244.0000000000000000,0,0,5.000000000000000000,0,0,59.00000000000000000,186.0000000000000000,0,0,0,0,0,0,250.0000000000000000,0,0,0,0,0,0,19.00000000000000000,0,0,0,0,0,0,19.00000000000000000,0,0,0,0,0,53.00000000000000000,215.0000000000000000,0,0,0,0,0,0,268.0000000000000000,0,0,0,0,0,60.00000000000000000,225.0000000000000000,0,0,0,0,0,0,285.0000000000000000,0,0,0,0,0,177.0000000000000000,68.00000000000000000,0,0,0,0,0,0,245.0000000000000000,0,0,0,0,0,15.00000000000000000,132.0000000000000000,0,0,0,0,0,0,147.0000000000000000,0,0,0,0,0,20.00000000000000000,174.0000000000000000,0,0,0,0,0,0,194.0000000000000000,0,0,6223.000000000000000,0,0,612.0000000000000000,2592.000000000000000,0,0,0,0,0,0,9427.00000000000000,0.120000000000000000
S159000,花旗環球國際證券,0,0,0,0,0,0,324.0000000000000000,0,0,0,0,0,0,324.0000000000000000,0,0,0,0,336.0000000000000000,0,888.0000000000000000,0,0,0,0,0,0,1224.000000000000000,0,0,0,0,564.0000000000000000,0,769.0000000000000000,0,0,0,0,0,0,1333.000000000000000,0,0,0,0,0,0,191.0000000000000000,0,0,0,0,0,0,191.0000000000000000,0,0,0,0,0,0,49.00000000000000000,0,0,0,0,0,0,49.00000000000000000,0,0,0,0,0,0,61.00000000000000000,0,0,0,0,0,0,61.00000000000000000,0,0,0,0,0,90.00000000000000000,501.0000000000000000,0,0,0,0,0,0,591.0000000000000000,0,0,0,0,0,136.0000000000000000,290.0000000000000000,0,0,0,0,0,0,426.0000000000000000,0,0,0,0,0,0,687.0000000000000000,0,0,0,0,0,0,687.0000000000000000,0,0,0,0,100.0000000000000000,0,673.0000000000000000,0,0,0,0,0,0,773.0000000000000000,0,0,0,0,1308.000000000000000,226.0000000000000000,7869.000000000000000,0,0,0,0,0,0,9403.00000000000000,0.120000000000000000
S144000,美林證券,0,0,186.0000000000000000,0,0,0,573.0000000000000000,0,0,0,0,0,0,759.0000000000000000,0,0,103.0000000000000000,0,606.0000000000000000,0,652.0000000000000000,0,0,0,0,0,0,1361.000000000000000,0,0,0,0,503.0000000000000000,0,202.0000000000000000,0,0,0,0,0,0,705.0000000000000000,0,0,100.0000000000000000,0,0,0,243.0000000000000000,0,0,0,0,0,0,343.0000000000000000,0,0,0,0,0,0,133.0000000000000000,0,0,0,0,0,0,133.0000000000000000,0,0,0,0,0,0,175.0000000000000000,0,0,0,0,0,0,175.0000000000000000,0,0,0,0,265.0000000000000000,0,27.00000000000000000,0,0,0,0,0,0,292.0000000000000000,0,0,0,0,0,0,2.000000000000000000,0,0,0,0,0,0,2.000000000000000000,0,0,0,0,0,0,7.000000000000000000,0,0,0,0,0,0,7.000000000000000000,0,0,0,0,0,0,1296.000000000000000,0,0,0,0,0,0,1296.000000000000000,0,0,1418.000000000000000,0,1464.000000000000000,169.0000000000000000,5480.000000000000000,0,0,0,0,0,0,8531.000000000000000,0.110000000000000000
S218000,亞東證券,0,0,146.0000000000000000,0,27.00000000000000000,28.00000000000000000,198.0000000000000000,0,0,4.000000000000000000,0,0,31.00000000000000000,434.0000000000000000,0,0,224.0000000000000000,0,2.000000000000000000,0,500.0000000000000000,0,0,0,0,2.000000000000000000,2.000000000000000000,730.0000000000000000,0,0,153.0000000000000000,0,4.000000000000000000,48.00000000000000000,239.0000000000000000,0,0,0,0,0,1.000000000000000000,445.0000000000000000,0,0,149.0000000000000000,0,4.000000000000000000,87.00000000000000000,219.0000000000000000,0,0,4.000000000000000000,0,0,39.00000000000000000,502.0000000000000000,0,0,86.00000000000000000,0,0,4.000000000000000000,130.0000000000000000,0,0,0,0,0,1.000000000000000000,221.0000000000000000,0,0,123.0000000000000000,0,2.000000000000000000,30.00000000000000000,252.0000000000000000,0,0,0,0,1.000000000000000000,0,408.0000000000000000,0,0,211.0000000000000000,0,35.00000000000000000,65.00000000000000000,348.0000000000000000,0,0,0,0,1.000000000000000000,2.000000000000000000,662.0000000000000000,0,0,104.0000000000000000,0,40.00000000000000000,50.00000000000000000,170.0000000000000000,0,0,0,0,0,2.000000000000000000,366.0000000000000000,0,0,137.0000000000000000,0,45.00000000000000000,63.00000000000000000,204.0000000000000000,0,0,0,0,0,25.00000000000000000,474.0000000000000000,0,0,214.0000000000000000,0,50.00000000000000000,44.00000000000000000,292.0000000000000000,0,0,0,0,0,12.00000000000000000,612.0000000000000000,0,0,3014.000000000000000,0,253.0000000000000000,596.0000000000000000,4366.000000000000000,0,0,9.000000000000000000,0,4.000000000000000000,165.0000000000000000,8407.000000000000000,0.110000000000000000
S538000,第一金證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.0000000000000000,0,23.00000000000000000,67.00000000000000000,316.0000000000000000,0,0,0,0,0,13.00000000000000000,807.0000000000000000,0,0,198.0000000000000000,0,24.00000000000000000,66.00000000000000000,319.0000000000000000,0,0,0,0,0,14.00000000000000000,621.0000000000000000,0,0,403.0000000000000000,0,26.00000000000000000,84.00000000000000000,627.0000000000000000,0,0,0,0,0,15.00000000000000000,1155.000000000000000,0,0,524.0000000000000000,0,54.00000000000000000,79.00000000000000000,901.0000000000000000,0,0,0,0,0,16.00000000000000000,1574.000000000000000,0,0,418.0000000000000000,0,31.00000000000000000,70.00000000000000000,503.0000000000000000,0,0,0,0,0,13.00000000000000000,1035.000000000000000,0,0,433.0000000000000000,0,60.00000000000000000,100.0000000000000000,521.0000000000000000,0,0,0,0,0,6.000000000000000000,1120.000000000000000,0,0,631.0000000000000000,2.000000000000000000,57.00000000000000000,117.0000000000000000,869.0000000000000000,0,0,0,0,0,6.000000000000000000,1682.000000000000000,0,0,2995.000000000000000,2.000000000000000000,275.0000000000000000,583.0000000000000000,4056.000000000000000,0,0,0,0,0,83.00000000000000000,7994.000000000000000,0.100000000000000000
S126999,宏遠證券自營,0,0,0,0,22.00000000000000000,6.000000000000000000,169.0000000000000000,0,0,0,0,0,0,197.0000000000000000,0,0,0,0,42.00000000000000000,92.00000000000000000,612.0000000000000000,0,0,0,0,0,0,746.0000000000000000,0,0,0,0,20.00000000000000000,40.00000000000000000,733.0000000000000000,0,0,0,0,0,0,793.0000000000000000,0,0,0,0,28.00000000000000000,46.00000000000000000,497.0000000000000000,0,0,0,0,0,0,571.0000000000000000,0,0,0,0,0,28.00000000000000000,126.0000000000000000,0,0,0,0,0,0,154.0000000000000000,0,0,0,0,16.00000000000000000,40.00000000000000000,383.0000000000000000,0,0,0,0,0,0,439.0000000000000000,0,0,0,0,0,74.00000000000000000,327.0000000000000000,0,0,0,0,0,0,401.0000000000000000,0,0,0,0,28.00000000000000000,48.00000000000000000,378.0000000000000000,0,0,0,0,0,0,454.0000000000000000,0,0,0,0,34.00000000000000000,24.00000000000000000,454.0000000000000000,0,0,0,0,0,0,512.0000000000000000,0,0,0,0,14.00000000000000000,62.00000000000000000,484.0000000000000000,0,0,0,0,0,0,560.0000000000000000,0,0,0,0,350.0000000000000000,702.0000000000000000,6499.000000000000000,0,0,0,0,0,0,7551.000000000000000,0.100000000000000000
F005999,國票期貨自營,0,0,0,0,22.00000000000000000,35.00000000000000000,180.0000000000000000,0,0,0,0,0,0,237.0000000000000000,0,0,0,0,24.00000000000000000,65.00000000000000000,462.0000000000000000,0,0,0,0,0,0,551.0000000000000000,0,0,201.0000000000000000,0,35.00000000000000000,75.00000000000000000,559.0000000000000000,0,0,0,0,0,0,870.0000000000000000,0,0,616.0000000000000000,0,16.00000000000000000,74.00000000000000000,614.0000000000000000,0,0,0,0,0,0,1320.000000000000000,0,0,2.000000000000000000,0,8.000000000000000000,25.00000000000000000,127.0000000000000000,0,0,0,0,0,0,162.0000000000000000,0,0,0,0,17.00000000000000000,53.00000000000000000,180.0000000000000000,0,0,0,0,0,0,250.0000000000000000,0,0,0,0,15.00000000000000000,30.00000000000000000,367.0000000000000000,0,0,0,0,0,0,412.0000000000000000,0,0,0,0,8.000000000000000000,53.00000000000000000,222.0000000000000000,0,0,0,0,0,0,283.0000000000000000,0,0,0,0,0,25.00000000000000000,168.0000000000000000,0,0,0,0,0,0,193.0000000000000000,0,0,0,0,10.00000000000000000,24.00000000000000000,300.0000000000000000,0,0,0,0,0,0,334.0000000000000000,0,0,847.0000000000000000,0,280.0000000000000000,710.0000000000000000,5705.000000000000000,0,0,0,0,0,0,7542.000000000000000,0.100000000000000000
S616000,中國信託證券,0,0,84.00000000000000000,0,1.000000000000000000,1.000000000000000000,191.0000000000000000,0,0,0,0,0,3.000000000000000000,280.0000000000000000,0,0,100.0000000000000000,0,3.000000000000000000,2.000000000000000000,224.0000000000000000,0,0,0,0,1.000000000000000000,8.000000000000000000,338.0000000000000000,0,0,119.0000000000000000,0,15.00000000000000000,11.00000000000000000,257.0000000000000000,0,0,0,0,2.000000000000000000,1.000000000000000000,405.0000000000000000,0,0,147.0000000000000000,0,8.000000000000000000,9.000000000000000000,491.0000000000000000,0,0,0,0,1.000000000000000000,4.000000000000000000,660.0000000000000000,0,0,36.00000000000000000,0,4.000000000000000000,14.00000000000000000,112.0000000000000000,0,0,0,0,0,3.000000000000000000,169.0000000000000000,0,0,69.00000000000000000,0,7.000000000000000000,39.00000000000000000,199.0000000000000000,0,0,0,0,5.000000000000000000,2.000000000000000000,321.0000000000000000,0,0,120.0000000000000000,0,4.000000000000000000,14.00000000000000000,268.0000000000000000,0,0,0,0,4.000000000000000000,6.000000000000000000,416.0000000000000000,0,0,50.00000000000000000,0,23.00000000000000000,13.00000000000000000,247.0000000000000000,0,0,0,0,1.000000000000000000,2.000000000000000000,336.0000000000000000,0,0,43.00000000000000000,0,4.000000000000000000,2.000000000000000000,235.0000000000000000,0,0,0,0,1.000000000000000000,3.000000000000000000,288.0000000000000000,0,0,126.0000000000000000,0,13.00000000000000000,7.000000000000000000,638.0000000000000000,0,0,0,0,1.000000000000000000,5.000000000000000000,790.0000000000000000,0,0,1754.000000000000000,0,157.0000000000000000,158.0000000000000000,5212.000000000000000,0,0,0,0,27.00000000000000000,91.00000000000000000,7399.000000000000000,0.100000000000000000
S551999,永豐金證券自營,0,0,36.00000000000000000,0,0,40.00000000000000000,110.0000000000000000,0,0,23.00000000000000000,0,0,20.00000000000000000,229.0000000000000000,0,0,36.00000000000000000,0,52.00000000000000000,44.00000000000000000,269.0000000000000000,0,0,68.00000000000000000,0,0,6.000000000000000000,475.0000000000000000,0,0,145.0000000000000000,0,59.00000000000000000,47.00000000000000000,219.0000000000000000,0,0,71.00000000000000000,0,0,1.000000000000000000,542.0000000000000000,0,0,60.00000000000000000,0,38.00000000000000000,3.000000000000000000,84.00000000000000000,0,0,52.00000000000000000,0,0,29.00000000000000000,266.0000000000000000,0,0,48.00000000000000000,0,0,2.000000000000000000,21.00000000000000000,0,0,8.000000000000000000,0,0,0,79.00000000000000000,0,0,45.00000000000000000,0,33.00000000000000000,33.00000000000000000,101.0000000000000000,0,0,21.00000000000000000,0,0,0,233.0000000000000000,0,0,25.00000000000000000,0,11.00000000000000000,11.00000000000000000,143.0000000000000000,0,0,65.00000000000000000,0,0,0,255.0000000000000000,0,0,259.0000000000000000,0,42.00000000000000000,10.00000000000000000,142.0000000000000000,0,0,2.000000000000000000,0,0,0,455.0000000000000000,0,0,454.0000000000000000,0,16.00000000000000000,68.00000000000000000,253.0000000000000000,0,0,0,0,0,0,791.0000000000000000,0,0,2.000000000000000000,0,27.00000000000000000,6.000000000000000000,102.0000000000000000,0,0,0,0,0,0,137.0000000000000000,0,0,1754.000000000000000,0,535.0000000000000000,742.0000000000000000,3229.000000000000000,0,0,625.0000000000000000,0,0,356.0000000000000000,7241.000000000000000,0.090000000000000000
S109000,台灣工銀證券,0,0,208.0000000000000000,0,15.00000000000000000,8.000000000000000000,101.0000000000000000,0,0,0,0,0,4.000000000000000000,336.0000000000000000,0,0,241.0000000000000000,0,20.00000000000000000,25.00000000000000000,80.00000000000000000,0,0,0,0,0,0,366.0000000000000000,0,0,163.0000000000000000,0,33.00000000000000000,11.00000000000000000,175.0000000000000000,0,0,0,0,0,1.000000000000000000,383.0000000000000000,0,0,217.0000000000000000,0,22.00000000000000000,40.00000000000000000,185.0000000000000000,0,0,0,0,0,19.00000000000000000,483.0000000000000000,0,0,59.00000000000000000,0,4.000000000000000000,47.00000000000000000,81.00000000000000000,0,0,0,0,0,6.000000000000000000,197.0000000000000000,0,0,243.0000000000000000,0,34.00000000000000000,51.00000000000000000,87.00000000000000000,0,0,0,0,0,1.000000000000000000,416.0000000000000000,0,0,153.0000000000000000,0,13.00000000000000000,39.00000000000000000,135.0000000000000000,0,0,0,0,0,2.000000000000000000,342.0000000000000000,0,0,158.0000000000000000,0,10.00000000000000000,29.00000000000000000,101.0000000000000000,0,0,0,0,0,1.000000000000000000,299.0000000000000000,0,0,136.0000000000000000,0,23.00000000000000000,23.00000000000000000,88.00000000000000000,0,0,0,0,0,0,270.0000000000000000,0,0,177.0000000000000000,0,25.00000000000000000,14.00000000000000000,206.0000000000000000,0,0,0,0,0,6.000000000000000000,428.0000000000000000,0,0,3435.000000000000000,0,405.0000000000000000,492.0000000000000000,2234.000000000000000,0,0,0,0,0,62.00000000000000000,6628.000000000000000,0.090000000000000000
